EpochMs,Time_s,SampleIndex,PackNum,Marker,O1_V,O2_V,T3_V,T4_V
1764710872782,1.096000,274,137,0,0.32816689316453285,0.4,0.0930005006794936,0.14782652647640845
1764710872786,1.100000,275,137,0,0.32120658989581097,0.4,0.09099244212383473,0.14689459504565722
1764710872790,1.104000,276,138,0,0.3148718975752807,0.4,0.08938073099206066,0.14595198245237584
1764710872794,1.108000,277,138,0,0.316847531173259,0.4,0.0905663400329018,0.1459145983835205
1764710872798,1.112000,278,139,0,0.3187339007700927,0.4,0.09141701833440621,0.14571356364590038
1764710872802,1.116000,279,139,0,0.3125304341606466,0.4,0.08948487232672914,0.1445603795627399
1764710872806,1.120000,280,140,0,0.30522032281906397,0.4,0.08753746751543762,0.14338163698352527
1764710872810,1.124000,281,140,0,0.30627890231981497,0.4,0.08859070643492359,0.14332746823069403
1764710872814,1.128000,282,141,0,0.30918684881863484,0.4,0.08989724149440909,0.14332861264096514
1764710872818,1.132000,283,141,0,0.3038718260496388,0.4,0.08821991750709296,0.14226736284958158
1764710872822,1.136000,284,142,0,0.29620618458383996,0.4,0.08615997901914503,0.14136976372696278
1764710872826,1.140000,285,142,0,0.29671926185537517,0.4,0.08681076699330044,0.1413102543928665
1764710872830,1.144000,286,143,0,0.30043363612521756,0.4,0.08837364995350834,0.14148382328398065
1764710872834,1.148000,287,143,0,0.29652394916911046,0.4,0.08705109315022769,0.1404546169801874
1764710872838,1.152000,288,144,0,0.2890105142693656,0.4,0.0849781846792075,0.13966039625205637
1764710872842,1.156000,289,144,0,0.28771275302195837,0.4,0.08509262570631572,0.13939413012898458
1764710872846,1.160000,290,145,0,0.29152745392556567,0.4,0.0866177431275779,0.13936323105166537
1764710872850,1.164000,291,145,0,0.2892210857592447,0.4,0.08577583863815177,0.13851713039124527
1764710872854,1.168000,292,146,0,0.281585198960494,0.4,0.08360031471282454,0.13766378179910832
1764710872858,1.172000,293,146,0,0.2784712586128794,0.4,0.08319786376749398,0.1373452542736571
1764710872862,1.176000,294,147,0,0.28158977660157836,0.4,0.08460968457191903,0.13736051307727154
1764710872866,1.180000,295,147,0,0.28063571990558617,0.4,0.08437546193643755,0.13683026965167014
